TicketId,Text
87,تمرین اول را انجام دادم ولی قسمت دوم را نمی توانم مهلت تمام شده چه کاری انجام دهم
87,چه جوری قسمت بعدی را نگاه کنم
88,با عرض سلام و خسته نباشید... سوال3 قسمت دوم اموزش پایتون 3 نامفهوم است و نمیتوان فهمید که سوال چی میخواد لطفا بررسی کنید..
88,سلام خسته نباشید..من تکلیف قسمت ۳  اموزش پایتون ۳ رو ارسال کردم ولی فقط  ۲ امتیاز به من دادید چرا ؟؟؟؟؟؟
90,ببخشید من در پایتون (۲) قسمت 1و ۲ رو اشتباه تمیرناشو بارگذاری کردم. میشه یه بار حذف کنین دوباره بار گزاری کنم؟!
90,ببخشید من دستم خورد رفتم اخرویدیو و امتیاز ثبتشدبراممیش
90,همونطور که میبینید سوالات زردن قرمز نشدن
90,منظورم آبی هست 
90,من الان چه کنم؟ دیروز نگاه میکردم خواستم بزن عقب اساید برگرده دستم خورد رفت اخر امتیاز ثبت شد.!!
90,سلام ببخشید من بدون اینکه جواب دو تا سوال اخر رو بدم امتیاز ثبت شد برام 
90,اینم اسکرین
96,سلام وقتتون بخیر. ببخشید میشه زمان تکالیف جلسه 3 و 4 رو دو روز بیشتر بهمون زمان بدید؟ ما همه تو زمان امتحانا هستیم... خواهش میکنم...:(
96,سلام وقتتون بخیر. ببخشید مهلت ارسال تمریناتون خیلی کمه ما الان همه مون داریم امتحانات مدرسه ها رو میدیم؛ تو رو خدا زمان ارسال تکلیف یادگیری ماشین رو بیشتر کنید...
100,اگه یکم بیشتر وقت بدین بهمون خیلی عالی میشه  چون ما باید هم زمان امتحان هامون رو هم بخونیم و واقعا سخته 
102,سلام امتحانات نهایی ما ( خوزستان ) ۱۹ همین ماه شروع میشه. اگه میشه یکم به تاخیر بندازید آپلود اموزشات رو تا ما عقب نمونیم.
104,سلام خسته نباشید چرا زمان ارسال تمارین به پایان رسیده ؟
104,خیلی ممنون 
104,سلام خسته نباشید در قسمت محتوای اموزشی مشکلی هست ویدیو ها رو نمیتونم ببینم به خاطر اون ؟
104,ممنون 
105,"من میخواستم تمرین های ۳،۴،۵ رو ارسال کنم که وقت ارسال تمام شده بود میشه کمکم کنید ممنون"
105,یعنی من نمی‌توانم تمرین های دیگر را انجام رهم
105,پس یعنی نمیتونم دوره را ادامه بدن
105,نمیشه لطفا وقت ارسال را برایم تمدید کنید
105,سلام 
105,چرا سوالات داخل ویدئو برای من باز نمیشه میشه راهنمایی کنید
106,باسلام و عرض ادب خدمت شما و خسته نباشید به ببخشید من ویدیو ها رو هنوز نگاه نکردم ولی برام زمان ارسال تکلیف رو بسته من باید چیکار کنم ممنون میشم کمکم کنید 
107,من هرکار انجام میدم نمیشه تمرین ها ارسال کنم و سوال های ویدیو ۲ برای من نیامد  
108,سلام برای امتحانات توبت دوم کی آموزش ها رو متوقف می کنید من خیلی نگرانم برای هر دو چون نمی خوام عقب بیفتم میشه دیگه قسمتی منتشر نکنید تا تیر با سپاس
108,سلام من تو افتتاحیه المپیک برنده شدم کی جایزه به دستم می رسه اما هنوز پیامکی در رابطه با جایزه برام ارسال نشده
111,باسلام ببخشید چند تا سوال داشتم   1- چند نفر در ابن رویداد قبول شدند ؟ 2- من تازه دارم آموزش هارو میبینم و اینکه به زودی امتحانات ترم شروع میشه آیا میتونم باز هم به بقیه برسم ؟ 3_ بعد از اتمام این رویداد ها و دیدن تمام آموزش ها باید چه کار کنیم ؟ 
112,سلام وقت بخیر ببخشید من برای جلسه دوم قسمت 4 تمرینم رو ارسال کردم ولی برام ارسال نشده ثبت کرده 
113,تست
113,تست
115,چالش چه زمانی باز می شود
115,سلام چالش چه زمانی باز می شود
117,سلام من داشتم فیلم معرفی هوش مصنوعی قسمت 2 و کلان چالش ها و هوش مصنوعی قسمت 1 را می دیدم که وقتی سوال دوم را جواب دادم نگذاشت سوال سوم را جواب بدم و امتیاز را ثبت کرد اگه میشه سوال هارا دوباره فعال کنید 
117,میشه لطفا جواب بدید
117,ممنون
117,پروژه فیلم آموزش پایتون (3)قسمت4 داخل فیلم یک تمرین اجباری بود ولی در فایل دانلودی نبود اون
119,اگه میشه مدت زمان ارسال تمرین جلسه سوم پایتون رو بیشتر کنید چون امتحان های(میان ترم و جند روز دیگر ترم) ما شروع شده و نمیشه به هر دو مورد همزمان رسید 
119,سلام  اگه میشه برای اطلاع رسانی هم کاری بکنید چون به خاطر اینکه نمیدونستم جلسات از کی شروع میشه جلسات رو دیر  دیدم و نتونستم حلشون کنم اگه میشه اطلاع رسیدن جلسه جدید رو هم یکی دو روز زود تر در شاد بدید
119,و اگه میشه مهلت حل این جلسه اخری رو هم چند روز تمدید کنید
119,خیلی ممنون بابت افزایش مدت ارسال تمرین
119,سلام  اگه میشه بزارید فیلم رها رو دانلود کنیم خیلی راحت تر میشه
119,اخه به خاطر امتحانا خیلی عقب افتادم
119,همه همینجوری ان
119,الان ما دو هفته در میون امتحان داریم نمیشه که به هر دوتاش یکی برسیم
119,یکجا
121,"سلام ، لطفا اسلایدهای جلسات آموزشی رو قرار بدید تا ما بتونیم بهتر از آموزش ها استفاده کنیم. برای مثال در قسمت منابع تکمیلی، مدرس یک لینک در اسلاید قرار داده که ما قابلیت دسترسی به اون رو نداریم چون فایلش رو نداریم . لطفا رسیدگی کنید. با تشکر"
122,سلام نمیزاره تا من فایل ویدیو 5 رو آپلود کنم
122,و همینطور تمرین جلسه 6(منظورم از فایل تمرین بود)
123,"سلام وقتتون بخیر. در سوال اول ویدیوی شانزدهم به نظر میاد که یک ایرادی وجود داشته باشه. حقیقتا وقتی به گزینه ۱ نگاه می کنید، کاملا درسته با توجه به تجربه قبلی ای که در یادگیری ماشین داشتم واضحه که وقتی یکی یا تعدادی داده در مقیاس با سایرین خیلی مقدارشون فرق داشته باشه یک جور نویز میشه و باید normalize بشه. ولی در ویدیو تدریس نشده تا به اینجای کار. از طرف دیگر گزینه ۳ هم می تواند درست باشد که محتواش اینه که باید داده های نویز رو جدا کرد از داده های سالم، این هم درسته و باید دیتای نویز رو جدا کرد و حالا یا حذفش کنید یا اصلاح. یکم مشکوکه این سوال حقیقتا مطمئن نیستم."
